지수코드#지점번호#날짜#오늘#내일#모레#=
D06#1141062000#2020062718##0#0#=
D06#1141064000#2020062718##0#0#=
D06#1141065500#2020062718##0#0#=
D06#1141066000#2020062718##0#0#=
D06#1141068500#2020062718##0#0#=
D06#1141069000#2020062718##0#0#=
D06#1141070000#2020062718##0#0#=
D06#1141071000#2020062718##0#0#=
D06#1141072000#2020062718##0#0#=
D06#1144000000#2020062718##0#0#=
D06#1144055500#2020062718##0#0#=
D06#1144056500#2020062718##0#0#=
D06#1144058500#2020062718##0#0#=
D06#1144059000#2020062718##0#0#=
D06#1144060000#2020062718##0#0#=
D06#1144061000#2020062718##0#0#=
D06#1144063000#2020062718##0#0#=
D06#1144065500#2020062718##0#0#=
D06#1144066000#2020062718##0#0#=
D06#1144068000#2020062718##0#0#=
D06#1144069000#2020062718##0#0#=
D06#1144070000#2020062718##0#0#=
D06#1144071000#2020062718##0#0#=
D06#1144072000#2020062718##0#0#=
D06#1144073000#2020062718##0#0#=
D06#1144074000#2020062718##0#0#=
D06#1147000000#2020062718##0#0#=
D06#1147051000#2020062718##0#0#=
D06#1147052000#2020062718##0#0#=
D06#1147053000#2020062718##0#0#=
D06#1147054000#2020062718##0#0#=
D06#1147055000#2020062718##0#0#=
D06#1147056000#2020062718##0#0#=
D06#1147057000#2020062718##0#0#=
D06#1147058000#2020062718##0#0#=
D06#1147059000#2020062718##0#0#=
D06#1147060000#2020062718##0#0#=
D06#1147061000#2020062718##0#0#=
D06#1147061100#2020062718##0#0#=
D06#1147062000#2020062718##0#0#=
D06#1147063000#2020062718##0#0#=
D06#1147064000#2020062718##0#0#=
D06#1147065000#2020062718##0#0#=
D06#1147067000#2020062718##0#0#=
D06#1147068000#2020062718##0#0#=
D06#1150000000#2020062718##0#0#=
D06#1150051000#2020062718##0#0#=
D06#1150052000#2020062718##0#0#=
D06#1150053000#2020062718##0#0#=
D06#1150053500#2020062718##0#0#=
D06#1150054000#2020062718##0#0#=
D06#1150055000#2020062718##0#0#=
D06#1150056000#2020062718##0#0#=
D06#1150057000#2020062718##0#0#=
D06#1150059000#2020062718##0#0#=
D06#1150059100#2020062718##0#0#=
D06#1150059300#2020062718##0#0#=
D06#1150060300#2020062718##0#0#=
D06#1150060400#2020062718##0#0#=
D06#1150060500#2020062718##0#0#=
D06#1150061100#2020062718##0#0#=
D06#1150061500#2020062718##0#0#=
D06#1150062000#2020062718##0#0#=
D06#1150063000#2020062718##0#0#=
D06#1150064000#2020062718##0#0#=
D06#1150064100#2020062718##0#0#=
D06#1153000000#2020062718##0#0#=
D06#1153051000#2020062718##0#0#=
D06#1153052000#2020062718##0#0#=
D06#1153053000#2020062718##0#0#=
D06#1153054000#2020062718##0#0#=
D06#1153055000#2020062718##0#0#=
D06#1153056000#2020062718##0#0#=
D06#1153059500#2020062718##0#0#=
D06#1153072000#2020062718##0#0#=
D06#1153073000#2020062718##0#0#=
D06#1153074000#2020062718##0#0#=
D06#1153075000#2020062718##0#0#=
D06#1153076000#2020062718##0#0#=
D06#1153077000#2020062718##0#0#=
D06#1153078000#2020062718##0#0#=
D06#1153079000#2020062718##0#0#=
D06#1153080000#2020062718##0#0#=
D06#1154500000#2020062718##0#0#=
D06#1154551000#2020062718##0#0#=
D06#1154561000#2020062718##0#0#=
D06#1154562000#2020062718##0#0#=
D06#1154563000#2020062718##0#0#=
D06#1154564000#2020062718##0#0#=
D06#1154567000#2020062718##0#0#=
D06#1154568000#2020062718##0#0#=
D06#1154569000#2020062718##0#0#=
D06#1154570000#2020062718##0#0#=
D06#1154571000#2020062718##0#0#=
D06#1156000000#2020062718##0#0#=
D06#1156051500#2020062718##0#0#=
D06#1156053500#2020062718##0#0#=
D06#1156054000#2020062718##0#0#=
D06#1156055000#2020062718##0#0#=
D06#1156056000#2020062718##0#0#=
D06#1156058500#2020062718##0#0#=
D06#1156060500#2020062718##0#0#=
D06#1156061000#2020062718##0#0#=
D06#1156062000#2020062718##0#0#=
D06#1156063000#2020062718##0#0#=
D06#1156065000#2020062718##0#0#=
D06#1156066000#2020062718##0#0#=
D06#1156067000#2020062718##0#0#=
D06#1156068000#2020062718##0#0#=
D06#1156069000#2020062718##0#0#=
D06#1156070000#2020062718##0#0#=
D06#1156071000#2020062718##0#0#=
D06#1156072000#2020062718##0#0#=
D06#1159000000#2020062718##0#0#=
D06#1159051000#2020062718##0#0#=
D06#1159052000#2020062718##0#0#=
D06#1159053000#2020062718##0#0#=
D06#1159054000#2020062718##0#0#=
D06#1159055000#2020062718##0#0#=
D06#1159056000#2020062718##0#0#=
D06#1159060500#2020062718##0#0#=
D06#1159062000#2020062718##0#0#=
D06#1159063000#2020062718##0#0#=
D06#1159064000#2020062718##0#0#=
D06#1159065000#2020062718##0#0#=
D06#1159065100#2020062718##0#0#=
D06#1159066000#2020062718##0#0#=
D06#1159067000#2020062718##0#0#=
D06#1159068000#2020062718##0#0#=
D06#1162000000#2020062718##0#0#=
D06#1162052500#2020062718##0#0#=
D06#1162054500#2020062718##0#0#=
D06#1162056500#2020062718##0#0#=
D06#1162057500#2020062718##0#0#=
D06#1162058500#2020062718##0#0#=
D06#1162059500#2020062718##0#0#=
D06#1162060500#2020062718##0#0#=
D06#1162061500#2020062718##0#0#=
D06#1162062500#2020062718##0#0#=
D06#1162063000#2020062718##0#0#=
D06#1162064500#2020062718##0#0#=
D06#1162065500#2020062718##0#0#=
D06#1162066500#2020062718##0#0#=
D06#1162068500#2020062718##0#0#=
D06#1162069500#2020062718##0#0#=
D06#1162071500#2020062718##0#0#=
D06#1162072500#2020062718##0#0#=
D06#1162073500#2020062718##0#0#=
D06#1162074500#2020062718##0#0#=
D06#1162076500#2020062718##0#0#=
D06#1162077500#2020062718##0#0#=
D06#1165000000#2020062718##0#0#=
D06#1165051000#2020062718##0#0#=
D06#1165052000#2020062718##0#0#=
D06#1165053000#2020062718##0#0#=
D06#1165053100#2020062718##0#0#=
D06#1165054000#2020062718##0#0#=
D06#1165055000#2020062718##0#0#=
D06#1165056000#2020062718##0#0#=
D06#1165057000#2020062718##0#0#=
D06#1165058000#2020062718##0#0#=
D06#1165058100#2020062718##0#0#=
D06#1165059000#2020062718##0#0#=
D06#1165060000#2020062718##0#0#=
D06#1165061000#2020062718##0#0#=
D06#1165062000#2020062718##0#0#=
D06#1165062100#2020062718##0#0#=
D06#1165065100#2020062718##0#0#=
D06#1165065200#2020062718##0#0#=
D06#1165066000#2020062718##0#0#=
D06#1168000000#2020062718##0#0#=
D06#1168051000#2020062718##0#0#=
D06#1168052100#2020062718##0#0#=
D06#1168053100#2020062718##0#0#=
D06#1168054500#2020062718##0#0#=
D06#1168056500#2020062718##0#0#=
D06#1168058000#2020062718##0#0#=
D06#1168059000#2020062718##0#0#=
D06#1168060000#2020062718##0#0#=
D06#1168061000#2020062718##0#0#=
D06#1168063000#2020062718##0#0#=
D06#1168064000#2020062718##0#0#=
D06#1168065000#2020062718##0#0#=
D06#1168065500#2020062718##0#0#=
D06#1168065600#2020062718##0#0#=
D06#1168066000#2020062718##0#0#=
D06#1168067000#2020062718##0#0#=
D06#1168069000#2020062718##0#0#=
D06#1168070000#2020062718##0#0#=
D06#1168072000#2020062718##0#0#=
D06#1168073000#2020062718##0#0#=
D06#1168074000#2020062718##0#0#=
D06#1168075000#2020062718##0#0#=
D06#1171000000#2020062718##0#0#=
D06#1171051000#2020062718##0#0#=
D06#1171052000#2020062718##0#0#=
D06#1171053100#2020062718##0#0#=
D06#1171053200#2020062718##0#0#=
D06#1171054000#2020062718##0#0#=
D06#1171055000#2020062718##0#0#=
D06#1171056100#2020062718##0#0#=
D06#1171056200#2020062718##0#0#=
D06#1171056600#2020062718##0#0#=
D06#1171057000#2020062718##0#0#=
D06#1171058000#2020062718##0#0#=
D06#1171059000#2020062718##0#0#=
D06#1171060000#2020062718##0#0#=
D06#1171061000#2020062718##0#0#=
D06#1171062000#2020062718##0#0#=
D06#1171063100#2020062718##0#0#=
D06#1171063200#2020062718##0#0#=
D06#1171064100#2020062718##0#0#=
D06#1171064200#2020062718##0#0#=
D06#1171064600#2020062718##0#0#=
D06#1171064700#2020062718##0#0#=
D06#1171065000#2020062718##0#0#=
D06#1171067000#2020062718##0#0#=
D06#1171068000#2020062718##0#0#=
D06#1171069000#2020062718##0#0#=
D06#1171071000#2020062718##0#0#=
D06#1171072000#2020062718##0#0#=
D06#1174000000#2020062718##0#0#=
D06#1174051500#2020062718##0#0#=
D06#1174052000#2020062718##0#0#=
D06#1174053000#2020062718##0#0#=
D06#1174054000#2020062718##0#0#=
D06#1174055000#2020062718##0#0#=
D06#1174056000#2020062718##0#0#=
D06#1174057000#2020062718##0#0#=
D06#1174058000#2020062718##0#0#=
D06#1174059000#2020062718##0#0#=
D06#1174060000#2020062718##0#0#=
D06#1174061000#2020062718##0#0#=
D06#1174062000#2020062718##0#0#=
D06#1174064000#2020062718##0#0#=
D06#1174065000#2020062718##0#0#=
D06#1174066000#2020062718##0#0#=
D06#1174068500#2020062718##0#0#=
D06#1174069000#2020062718##0#0#=
D06#1174070000#2020062718##0#0#=
D06#2600000000#2020062718##0#0#=
D06#2611000000#2020062718##0#0#=
D06#2611051000#2020062718##0#0#=
D06#2611052000#2020062718##0#0#=
D06#2611053000#2020062718##0#0#=
D06#2611054500#2020062718##0#0#=
D06#2611056000#2020062718##0#0#=
D06#2611057000#2020062718##0#0#=
D06#2611058000#2020062718##0#0#=
D06#2611059000#2020062718##0#0#=
D06#2611060000#2020062718##0#0#=
D06#2614000000#2020062718##0#0#=
D06#2614051000#2020062718##0#0#=
D06#2614052000#2020062718##0#0#=
D06#2614053000#2020062718##0#0#=
D06#2614054000#2020062718##0#0#=
D06#2614056000#2020062718##0#0#=
D06#2614057000#2020062718##0#0#=
D06#2614059000#2020062718##0#0#=
D06#2614061500#2020062718##0#0#=
D06#2614063000#2020062718##0#0#=
D06#2614064000#2020062718##0#0#=
D06#2614065000#2020062718##0#0#=
D06#2614066000#2020062718##0#0#=
D06#2614068000#2020062718##0#0#=
D06#2617000000#2020062718##0#0#=
D06#2617051000#2020062718##0#0#=
D06#2617052000#2020062718##0#0#=
D06#2617053000#2020062718##0#0#=
D06#2617055000#2020062718##0#0#=
D06#2617056000#2020062718##0#0#=
D06#2617057000#2020062718##0#0#=
D06#2617059000#2020062718##0#0#=
D06#2617060000#2020062718##0#0#=
D06#2617064500#2020062718##0#0#=
D06#2617065000#2020062718##0#0#=
D06#2617066000#2020062718##0#0#=
D06#2617068000#2020062718##0#0#=
D06#2620000000#2020062718##0#0#=
D06#2620053000#2020062718##0#0#=
D06#2620054000#2020062718##0#0#=
D06#2620055000#2020062718##0#0#=
D06#2620058500#2020062718##0#0#=
D06#2620059000#2020062718##0#0#=
D06#2620060500#2020062718##0#0#=
D06#2620063000#2020062718##0#0#=
D06#2620064000#2020062718##0#0#=
D06#2620065000#2020062718##0#0#=
D06#2620066000#2020062718##0#0#=
D06#2620067000#2020062718##0#0#=
D06#2623000000#2020062718##0#0#=
D06#2623051000#2020062718##0#0#=
D06#2623052000#2020062718##0#0#=
D06#2623054000#2020062718##0#0#=
D06#2623055000#2020062718##0#0#=
D06#2623056000#2020062718##0#0#=
D06#2623057000#2020062718##0#0#=
D06#2623060000#2020062718##0#0#=
D06#2623061000#2020062718##0#0#=
D06#2623064000#2020062718##0#0#=
D06#2623066000#2020062718##0#0#=
D06#2623067000#2020062718##0#0#=
D06#2623068000#2020062718##0#0#=
D06#2623070000#2020062718##0#0#=
D06#2623071000#2020062718##0#0#=
D06#2623072000#2020062718##0#0#=
D06#2623074000#2020062718##0#0#=
D06#2623075000#2020062718##0#0#=
D06#2623076000#2020062718##0#0#=
D06#2623077000#2020062718##0#0#=
D06#2623078000#2020062718##0#0#=
D06#2626000000#2020062718##0#0#=
D06#2626051000#2020062718##0#0#=
D06#2626052000#2020062718##0#0#=
D06#2626054500#2020062718##0#0#=
D06#2626055000#2020062718##0#0#=
D06#2626056000#2020062718##0#0#=
D06#2626057000#2020062718##0#0#=
D06#2626058000#2020062718##0#0#=
D06#2626059000#2020062718##0#0#=
D06#2626060000#2020062718##0#0#=
D06#2626074000#2020062718##0#0#=
D06#2626075000#2020062718##0#0#=
D06#2626076100#2020062718##0#0#=
D06#2626076200#2020062718##0#0#=
D06#2629000000#2020062718##0#0#=
D06#2629051000#2020062718##0#0#=
D06#2629053000#2020062718##0#0#=
D06#2629054000#2020062718##0#0#=
D06#2629055000#2020062718##0#0#=
D06#2629056000#2020062718##0#0#=
D06#2629057000#2020062718##0#0#=
D06#2629058000#2020062718##0#0#=
D06#2629059000#2020062718##0#0#=
D06#2629060000#2020062718##0#0#=
D06#2629061000#2020062718##0#0#=
D06#2629062000#2020062718##0#0#=
D06#2629063000#2020062718##0#0#=
D06#2629064500#2020062718##0#0#=
D06#2629068000#2020062718##0#0#=
D06#2629069000#2020062718##0#0#=
D06#2629070000#2020062718##0#0#=
D06#2629071000#2020062718##0#0#=
D06#2632000000#2020062718##0#0#=
D06#2632051000#2020062718##0#0#=
D06#2632052000#2020062718##0#0#=
D06#2632052100#2020062718##0#0#=
D06#2632053000#2020062718##0#0#=
D06#2632054100#2020062718##0#0#=
D06#2632054200#2020062718##0#0#=
D06#2632054300#2020062718##0#0#=
D06#2632055000#2020062718##0#0#=
D06#2632056000#2020062718##0#0#=
D06#2632056100#2020062718##0#0#=
D06#2632057100#2020062718##0#0#=
D06#2632057200#2020062718##0#0#=
D06#2632057300#2020062718##0#0#=
D06#2635000000#2020062718##0#0#=
D06#2635051000#2020062718##0#0#=
D06#2635052000#2020062718##0#0#=
D06#2635052500#2020062718##0#0#=
D06#2635053000#2020062718##0#0#=
D06#2635054000#2020062718##0#0#=
D06#2635055100#2020062718##0#0#=
D06#2635055200#2020062718##0#0#=
D06#2635055300#2020062718##0#0#=
D06#2635055400#2020062718##0#0#=
D06#2635056000#2020062718##0#0#=
D06#2635057000#2020062718##0#0#=
D06#2635058000#2020062718##0#0#=
D06#2635059000#2020062718##0#0#=
D06#2635059500#2020062718##0#0#=
D06#2635061000#2020062718##0#0#=
D06#2635062000#2020062718##0#0#=
D06#2635065000#2020062718##0#0#=
D06#2635066000#2020062718##0#0#=
D06#2638000000#2020062718##0#0#=
D06#2638051000#2020062718##0#0#=
D06#2638052000#2020062718##0#0#=
D06#2638053000#2020062718##0#0#=
D06#2638054000#2020062718##0#0#=
D06#2638055000#2020062718##0#0#=
D06#2638056100#2020062718##0#0#=
D06#2638056200#2020062718##0#0#=
D06#2638057100#2020062718##0#0#=
D06#2638057200#2020062718##0#0#=
D06#2638058000#2020062718##0#0#=
D06#2638059000#2020062718##0#0#=
D06#2638060100#2020062718##0#0#=
D06#2638060200#2020062718##0#0#=
D06#2638061000#2020062718##0#0#=
D06#2638062000#2020062718##0#0#=
D06#2638063000#2020062718##0#0#=
D06#2641000000#2020062718##0#0#=
D06#2641051000#2020062718##0#0#=
D06#2641052000#2020062718##0#0#=
D06#2641053000#2020062718##0#0#=
D06#2641055500#2020062718##0#0#=
D06#2641057000#2020062718##0#0#=
D06#2641058000#2020062718##0#0#=
D06#2641059000#2020062718##0#0#=
D06#2641059100#2020062718##0#0#=
D06#2641060000#2020062718##0#0#=
D06#2641061000#2020062718##0#0#=
D06#2641063500#2020062718##0#0#=
D06#2641066500#2020062718##0#0#=
D06#2641067000#2020062718##0#0#=
D06#2641068000#2020062718##0#0#=
D06#2641069000#2020062718##0#0#=
D06#2641070000#2020062718##0#0#=
D06#2644000000#2020062718##0#0#=
D06#2644051000#2020062718##0#0#=
D06#2644052000#2020062718##0#0#=
D06#2644053000#2020062718##0#0#=
D06#2644053500#2020062718##0#0#=
D06#2644054500#2020062718##0#0#=
D06#2644055000#2020062718##0#0#=
D06#2644056000#2020062718##0#0#=
D06#2644058000#2020062718##0#0#=
D06#2647000000#2020062718##0#0#=
D06#2647061000#2020062718##0#0#=
D06#2647062000#2020062718##0#0#=
D06#2647063000#2020062718##0#0#=
D06#2647064000#2020062718##0#0#=
D06#2647065000#2020062718##0#0#=
D06#2647066000#2020062718##0#0#=
D06#2647067000#2020062718##0#0#=
D06#2647068000#2020062718##0#0#=
D06#2647069000#2020062718##0#0#=
D06#2647070000#2020062718##0#0#=
D06#2647072000#2020062718##0#0#=
D06#2647073000#2020062718##0#0#=
D06#2650000000#2020062718##0#0#=
D06#2650066000#2020062718##0#0#=
D06#2650067000#2020062718##0#0#=
D06#2650073000#2020062718##0#0#=
D06#2650074000#2020062718##0#0#=
D06#2650075000#2020062718##0#0#=
D06#2650076000#2020062718##0#0#=
D06#2650077000#2020062718##0#0#=
D06#2650078000#2020062718##0#0#=
D06#2650079000#2020062718##0#0#=
D06#2650080000#2020062718##0#0#=
D06#2653000000#2020062718##0#0#=
D06#2653058000#2020062718##0#0#=
D06#2653059100#2020062718##0#0#=
D06#2653059300#2020062718##0#0#=
D06#2653060000#2020062718##0#0#=
D06#2653061000#2020062718##0#0#=
D06#2653062000#2020062718##0#0#=
D06#2653064500#2020062718##0#0#=
D06#2653065000#2020062718##0#0#=
D06#2653066000#2020062718##0#0#=
D06#2653066100#2020062718##0#0#=
D06#2653067000#2020062718##0#0#=
D06#2653068000#2020062718##0#0#=
D06#2671000000#2020062718##0#0#=
D06#2671025000#2020062718##0#0#=
D06#2671025300#2020062718##0#0#=
D06#2671031000#2020062718##0#0#=
D06#2671025600#2020062718##0#0#=
D06#2671033000#2020062718##0#0#=
D06#2700000000#2020062718##0#0#=
D06#2711000000#2020062718##0#0#=
D06#2711051700#2020062718##0#0#=
D06#2711054500#2020062718##0#0#=
D06#2711056500#2020062718##0#0#=
D06#2711057500#2020062718##0#0#=
D06#2711058500#2020062718##0#0#=
D06#2711059500#2020062718##0#0#=
D06#2711064000#2020062718##0#0#=
D06#2711065000#2020062718##0#0#=
D06#2711066000#2020062718##0#0#=
D06#2711067000#2020062718##0#0#=
D06#2711068000#2020062718##0#0#=
D06#2711069000#2020062718##0#0#=
D06#2714000000#2020062718##0#0#=
D06#2714051000#2020062718##0#0#=
D06#2714052000#2020062718##0#0#=
D06#2714053000#2020062718##0#0#=
D06#2714054000#2020062718##0#0#=
D06#2714054100#2020062718##0#0#=
D06#2714055500#2020062718##0#0#=
D06#2714057000#2020062718##0#0#=
D06#2714058000#2020062718##0#0#=
D06#2714059000#2020062718##0#0#=
D06#2714060000#2020062718##0#0#=
D06#2714061500#2020062718##0#0#=
D06#2714062000#2020062718##0#0#=
D06#2714064000#2020062718##0#0#=
D06#2714065500#2020062718##0#0#=
D06#2714067000#2020062718##0#0#=
D06#2714068500#2020062718##0#0#=
D06#2714072000#2020062718##0#0#=
D06#2714073000#2020062718##0#0#=
D06#2714074500#2020062718##0#0#=
D06#2714076000#2020062718##0#0#=
D06#2717000000#2020062718##0#0#=
D06#2717051000#2020062718##0#0#=
D06#2717052500#2020062718##0#0#=
D06#2717054000#2020062718##0#0#=
D06#2717055000#2020062718##0#0#=
D06#2717056500#2020062718##0#0#=
D06#2717058000#2020062718##0#0#=
D06#2717059000#2020062718##0#0#=
D06#2717060000#2020062718##0#0#=
D06#2717061000#2020062718##0#0#=
D06#2717062000#2020062718##0#0#=
D06#2717063000#2020062718##0#0#=
D06#2717064000#2020062718##0#0#=
D06#2717065000#2020062718##0#0#=
D06#2717066000#2020062718##0#0#=
D06#2717066100#2020062718##0#0#=
D06#2717067500#2020062718##0#0#=
D06#2717069500#2020062718##0#0#=
D06#2720000000#2020062718##0#0#=
D06#2720051500#2020062718##0#0#=
D06#2720053000#2020062718##0#0#=
D06#2720054000#2020062718##0#0#=
D06#2720055000#2020062718##0#0#=
D06#2720056000#2020062718##0#0#=
D06#2720057100#2020062718##0#0#=
D06#2720058600#2020062718##0#0#=
